FIT Profiler Report
Profile stats for: [LightningModule]LitGIBLi.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 storage.py:126(clone)
        1    0.000    0.000    0.000    0.000 __init__.py:769(__init__)
      500    0.000    0.000    0.000    0.000 {built-in method _operator.index}
      250    0.000    0.000    0.000    0.000 {method 'numel' of 'torch._C.TensorBase' objects}
        6    0.000    0.000    0.000    0.000 module.py:428(__init__)
      300    0.000    0.000    0.000    0.000 {method '__setstate__' of 'functools.partial' objects}
      600    0.000    0.000    0.000    0.000 trainer.py:1585(loggers)
       50    0.000    0.000    0.000    0.000 os.py:755(encode)
      600    0.000    0.000    0.000    0.000 result.py:59(should)
      400    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function}
      600    0.000    0.000    0.000    0.000 result.py:79(group)
        1    0.000    0.000    0.000    0.000 __init__.py:736(children)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:97(__init__)
      250    0.000    0.000    0.000    0.000 metric.py:182(update_called)
      412    0.000    0.000    0.000    0.000 _jit_internal.py:1120(is_scripting)
      250    0.000    0.000    0.000    0.000 {built-in method torch._C._get_deterministic_algorithms}
      200    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isInBadFork}
      250    0.000    0.000    0.000    0.000 distributed_c10d.py:460(default_pg)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:104(<dictcomp>)
      250    0.000    0.000    0.000    0.000 collections.py:497(_set_name)
        1    0.000    0.000    0.000    0.000 _parser.py:65(_parse_requirement)
       12    0.000    0.000    0.000    0.000 {method 'copy_' of 'torch._C.StorageBase' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:743(zip_children)
        6    0.000    0.000    0.000    0.000 inspect.py:1959(_signature_bound_method)
       12    0.000    0.000    0.000    0.000 _tensor.py:241(_typed_storage)
        6    0.000    0.000    0.000    0.000 metric.py:476(_wrap_update)
       50    0.000    0.000    0.000    0.000 container.py:469(__len__)
       35    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       50    0.000    0.000    0.000    0.000 os.py:759(decode)
       12    0.000    0.000    0.000    0.000 inspect.py:2920(__init__)
       12    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:357(__init__)
      300    0.000    0.000    0.000    0.000 typing.py:1737(cast)
       50    0.000    0.000    0.000    0.000 {built-in method torch._C._get_privateuse1_backend_name}
       70    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
      250    0.000    0.000    0.000    0.000 metric.py:551(unsync)
       20    0.000    0.000    0.000    0.000 re.py:249(compile)
      611    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
       50    0.000    0.000    0.000    0.000 __init__.py:96(_is_compiled)
       12    0.000    0.000    0.000    0.000 {built-in method torch._C._log_api_usage_once}
        1    0.000    0.000    0.000    0.000 __init__.py:196(make)
        6    0.000    0.000    0.000    0.000 result.py:272(_wrap_compute)
       18    0.000    0.000    0.000    0.000 inspect.py:2637(__init__)
       50    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_getDevice}
      280    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       21    0.000    0.000    0.000    0.000 re.py:288(_compile)
        1    0.000    0.000    0.000    0.000 __init__.py:872(find_distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:76(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:887(_search_paths)
       12    0.000    0.000    0.000    0.000 storage.py:664(_new_wrapped_storage)
       12    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
      100    0.000    0.000    0.000    0.000 {built-in method torch.set_autocast_enabled}
       50    0.000    0.000    0.000    0.000 {built-in method torch.autocast_decrement_nesting}
       50    0.000    0.000    0.000    0.000 _utils.py:9(_get_device_index)
      100    0.000    0.000    0.000    0.000 strategy.py:351(model)
       50    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
      100    0.000    0.000    0.000    0.000 {built-in method torch.get_autocast_gpu_dtype}
       24    0.000    0.000    0.000    0.000 storage.py:581(__init__)
        6    0.000    0.000    0.000    0.000 inspect.py:3014(replace)
        1    0.000    0.000    0.000    0.000 zipfile.py:1218(__init__)
      100    0.000    0.000    0.000    0.000 {built-in method torch.set_autocast_cache_enabled}
       51    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'new_empty' of 'torch._C.TensorBase' objects}
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      100    0.000    0.000    0.000    0.000 {built-in method torch.is_autocast_cache_enabled}
      150    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        1    0.000    0.000    0.000    0.000 _parser.py:86(_parse_requirement_details)
        6    0.000    0.000    0.000    0.000 inspect.py:66(get_annotations)
      100    0.000    0.000    0.000    0.000 {built-in method torch.set_autocast_gpu_dtype}
       13    0.000    0.000    0.000    0.000 _tokenizer.py:115(check)
        7    0.000    0.000    0.000    0.000 __init__.py:580(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:838(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:203(_parse_specifier)
       50    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       24    0.000    0.000    0.000    0.000 storage.py:509(__new__)
        6    0.000    0.000    0.000    0.000 inspect.py:612(unwrap)
        1    0.000    0.000    0.000    0.000 __init__.py:845(normalize)
       50    0.000    0.000    0.000    0.000 {built-in method torch.is_autocast_enabled}
        2    0.000    0.000    0.000    0.000 _tokenizer.py:136(expect)
       50    0.000    0.000    0.000    0.000 strategy.py:93(precision_plugin)
       18    0.000    0.000    0.000    0.000 enum.py:359(__call__)
       50    0.000    0.000    0.000    0.000 {built-in method torch.autocast_increment_nesting}
        6    0.000    0.000    0.000    0.000 typing.py:306(inner)
       24    0.000    0.000    0.000    0.000 inspect.py:2969(<genexpr>)
       35    0.000    0.000    0.000    0.000 __init__.py:730(__init__)
        6    0.000    0.000    0.000    0.000 _tokenizer.py:110(consume)
        1    0.000    0.000    0.000    0.000 posixpath.py:140(basename)
       12    0.000    0.000    0.000    0.000 {built-in method torch._C._has_storage}
       70    0.000    0.000    0.000    0.000 __init__.py:860(__bool__)
        2    0.000    0.000    0.000    0.000 copyreg.py:109(_slotnames)
        1    0.000    0.000    0.000    0.000 re.py:202(sub)
        1    0.000    0.000    0.000    0.000 {method 'cache_clear' of 'functools._lru_cache_wrapper' objects}
       70    0.000    0.000    0.000    0.000 _collections.py:24(<lambda>)
       12    0.000    0.000    0.000    0.000 {method 'untyped_storage' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
       12    0.000    0.000    0.000    0.000 inspect.py:277(isfunction)
        1    0.000    0.000    0.000    0.000 __init__.py:50(__str__)
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
       13    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       12    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 __init__.py:746(__init__)
        2    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
        1    0.000    0.000    0.000    0.000 specifiers.py:697(__init__)
       37    0.000    0.000    0.000    0.000 contextlib.py:426(__exit__)
       37    0.000    0.000    0.000    0.000 contextlib.py:420(__init__)
       12    0.000    0.000    0.000    0.000 {method 'stride' of 'torch._C.TensorBase' objects}
        6    0.000    0.000    0.000    0.000 result.py:170(is_max_reduction)
        1    0.000    0.000    0.000    0.000 __init__.py:577(_discover_resolvers)
       18    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       18    0.000    0.000    0.000    0.000 enum.py:678(__new__)
       30    0.000    0.000    0.000    0.000 inspect.py:2687(name)
        6    0.000    0.000    0.000    0.000 inspect.py:632(_is_wrapper)
       12    0.000    0.000    0.000    0.000 {method 'is_conj' of 'torch._C.TensorBase' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 result.py:494(reset)
        6    0.000    0.000    0.000    0.000 result.py:174(is_min_reduction)
       12    0.000    0.000    0.000    0.000 {method 'nbytes' of 'torch._C.StorageBase' objects}
       42    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       37    0.000    0.000    0.000    0.000 contextlib.py:423(__enter__)
       12    0.000    0.000    0.000    0.000 {method 'is_neg' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:749(path)
        2    0.000    0.000    0.000    0.000 <string>:2(__init__)
        6    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       12    0.000    0.000    0.000    0.000 {method 'storage_offset' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       24    0.000    0.000    0.000    0.000 inspect.py:2699(kind)
       12    0.000    0.000    0.000    0.000 inspect.py:2691(default)
        1    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       12    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       12    0.000    0.000    0.000    0.000 storage.py:29(__init__)
        2    0.000    0.000    0.000    0.000 _tokenizer.py:145(read)
        1    0.000    0.000    0.000    0.000 zipfile.py:1819(__del__)
        1    0.000    0.000    0.000    0.000 specifiers.py:715(<listcomp>)
        6    0.000    0.000    0.000    0.000 inspect.py:3006(parameters)
        6    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 _parser.py:157(_parse_extras)
        1    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        4    0.000    0.000    0.000    0.000 imports.py:141(<genexpr>)
        2    0.000    0.000    0.000    0.000 _tokenizer.py:173(enclosing_tokens)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 _parser.py:220(_parse_version_many)
        1    0.000    0.000    0.000    0.000 zipfile.py:1823(close)
        2    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:53(name)
        1    0.000    0.000    0.000    0.000 zipfile.py:665(_check_compression)
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:852(legacy_normalize)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}



Profile stats for: [Callback]TQDMProgressBar.on_validation_batch_end
         58780 function calls in 0.013 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.013    0.000 tqdm_progress.py:314(on_validation_batch_end)
       50    0.000    0.000    0.013    0.000 tqdm_progress.py:456(_update_n)
       50    0.000    0.000    0.013    0.000 std.py:1325(refresh)
       50    0.000    0.000    0.012    0.000 std.py:1464(display)
       50    0.000    0.000    0.008    0.000 std.py:1150(__str__)
       50    0.001    0.000    0.006    0.000 std.py:464(format_meter)
      150    0.000    0.000    0.005    0.000 utils.py:378(disp_len)
      150    0.000    0.000    0.005    0.000 utils.py:374(_text_width)
      150    0.001    0.000    0.005    0.000 {built-in method builtins.sum}
    24929    0.003    0.000    0.004    0.000 utils.py:375(<genexpr>)
       50    0.000    0.000    0.003    0.000 std.py:457(print_status)
       50    0.000    0.000    0.002    0.000 utils.py:386(disp_trim)
       50    0.000    0.000    0.002    0.000 std.py:1446(format_dict)
       50    0.001    0.000    0.002    0.000 utils.py:333(_screen_shape_linux)
    24779    0.001    0.000    0.001    0.000 {built-in method unicodedata.east_asian_width}
      292    0.000    0.000    0.001    0.000 utils.py:194(inner)
       96    0.000    0.000    0.001    0.000 std.py:1441(moveto)
       50    0.001    0.000    0.001    0.000 {built-in method fcntl.ioctl}
      146    0.001    0.000    0.001    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      100    0.000    0.000    0.001    0.000 utils.py:273(_is_ascii)
      100    0.000    0.000    0.001    0.000 {method 'format' of 'str' objects}
       50    0.000    0.000    0.000    0.000 std.py:451(fp_write)
       50    0.000    0.000    0.000    0.000 std.py:186(__format__)
      100    0.000    0.000    0.000    0.000 std.py:400(format_interval)
       50    0.000    0.000    0.000    0.000 std.py:102(acquire)
     4300    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       50    0.000    0.000    0.000    0.000 std.py:106(release)
       50    0.000    0.000    0.000    0.000 {built-in method now}
       50    0.000    0.000    0.000    0.000 tqdm_progress.py:430(_should_update)
       50    0.000    0.000    0.000    0.000 std.py:153(__init__)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 utils.py:139(__getattr__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      150    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
      146    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       96    0.000    0.000    0.000    0.000 utils.py:370(_term_move_up)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 tqdm_progress.py:170(is_enabled)
       50    0.000    0.000    0.000    0.000 std.py:231(__call__)
      100    0.000    0.000    0.000    0.000 tqdm_progress.py:132(val_progress_bar)
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
      146    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       50    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
       50    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      100    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       50    0.000    0.000    0.000    0.000 utils.py:108(__init__)
      100    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
       50    0.000    0.000    0.000    0.000 std.py:167(colour)
      100    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      250    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       50    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
       50    0.000    0.000    0.000    0.000 utils.py:112(__format__)
       50    0.000    0.000    0.000    0.000 {built-in method time.time}
      100    0.000    0.000    0.000    0.000 tqdm_progress.py:162(refresh_rate)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 std.py:163(colour)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      100    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
      100    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       50    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)



Profile stats for: [Callback]ModelSummary.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassJaccardIndex', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassF1Score', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassFBetaScore', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassPrecision', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassRecall', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_loss', 'mode': 'min', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_batch_end
         500 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       50    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 callback.py:152(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]LitGIBLi.on_validation_batch_end
         350 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       50    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       50    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       50    0.000    0.000    0.000    0.000 hooks.py:103(on_validation_batch_end)
       50    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]TQDMProgressBar.on_validation_epoch_end
         40 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        4    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        4    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 callback.py:127(on_validation_epoch_end)
        4    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        4    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        4    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)



Profile stats for: [Callback]ModelSummary.on_validation_epoch_end
         40 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        4    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        4    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        4    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        4    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        4    0.000    0.000    0.000    0.000 callback.py:127(on_validation_epoch_end)



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassJaccardIndex', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_epoch_end
         40 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        4    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        4    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        4    0.000    0.000    0.000    0.000 callback.py:127(on_validation_epoch_end)
        4    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        4    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassF1Score', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_epoch_end
         40 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        4    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        4    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        4    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        4    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 callback.py:127(on_validation_epoch_end)
        4    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassFBetaScore', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_validation_epoch_end
         40 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        4    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        4    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        4    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        4    0.000    0.000    0.000    0.000 callback.py:127(on_validation_epoch_end)
        4    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



